source,target,weight,distance,source_name,target_name
1410968693,91018104,1,1.0,R. Dwivedi,G. Aarts
143698898,91018104,1,1.0,J. Edwards,G. Aarts
121714298,91018104,1,1.0,Aled Eirug,G. Aarts
26898704,91018104,1,1.0,Vassilis Galanos,G. Aarts
2937059,91018104,1,1.0,P. Ilavarasan,G. Aarts
50817520,91018104,1,1.0,M. Janssen,G. Aarts
2168272578,91018104,1,1.0,Paul Jones,G. Aarts
2733956,91018104,1,1.0,A. Kar,G. Aarts
41074539,91018104,1,1.0,Hatice Kizgin,G. Aarts
1418648774,91018104,1,1.0,Bianca Kronemann,G. Aarts
1696747,91018104,1,1.0,Banita Lal,G. Aarts
3094343,91018104,1,1.0,B. Lucini,G. Aarts
2575165,91018104,1,1.0,R. Medaglia,G. Aarts
1404797274,91018104,1,1.0,K. L. Meunier-FitzHugh,G. Aarts
1415234363,91018104,1,1.0,L. Meunier-FitzHugh,G. Aarts
47033159,91018104,1,1.0,S. Misra,G. Aarts
52563419,91018104,1,1.0,E. Mogaji,G. Aarts
2038468629,91018104,1,1.0,S. Sharma,G. Aarts
153278840,91018104,1,1.0,J. Singh,G. Aarts
35098701,91018104,1,1.0,Vishnupriya Raghavan,G. Aarts
2775338,91018104,1,1.0,R. Raman,G. Aarts
1688149,91018104,1,1.0,Nripendra P. Rana,G. Aarts
2032434,91018104,1,1.0,Spyridon Samothrakis,G. Aarts
66781543,91018104,1,1.0,Jak Spencer,G. Aarts
2191954,91018104,1,1.0,K. Tamilmani,G. Aarts
102927759,91018104,1,1.0,Annie Tubadji,G. Aarts
144340154,91018104,1,1.0,P. Walton,G. Aarts
2116399602,91018104,1,1.0,Michael D. Williams,G. Aarts
2235927,2285182,1,1.0,Crispin R. Coombs,Tom Crick
144521858,2235927,1,1.0,Y. Duan,Crispin R. Coombs
1410968693,2235927,1,1.0,R. Dwivedi,Crispin R. Coombs
143698898,2235927,1,1.0,J. Edwards,Crispin R. Coombs
121714298,2235927,1,1.0,Aled Eirug,Crispin R. Coombs
2235927,26898704,1,1.0,Crispin R. Coombs,Vassilis Galanos
2235927,2937059,1,1.0,Crispin R. Coombs,P. Ilavarasan
2235927,50817520,1,1.0,Crispin R. Coombs,M. Janssen
2168272578,2235927,1,1.0,Paul Jones,Crispin R. Coombs
2235927,2733956,1,1.0,Crispin R. Coombs,A. Kar
2235927,41074539,1,1.0,Crispin R. Coombs,Hatice Kizgin
1418648774,2235927,1,1.0,Bianca Kronemann,Crispin R. Coombs
1696747,2235927,1,1.0,Banita Lal,Crispin R. Coombs
2235927,3094343,1,1.0,Crispin R. Coombs,B. Lucini
2235927,2575165,1,1.0,Crispin R. Coombs,R. Medaglia
1404797274,2235927,1,1.0,K. L. Meunier-FitzHugh,Crispin R. Coombs
1415234363,2235927,1,1.0,L. Meunier-FitzHugh,Crispin R. Coombs
2235927,47033159,1,1.0,Crispin R. Coombs,S. Misra
2235927,52563419,1,1.0,Crispin R. Coombs,E. Mogaji
2038468629,2235927,1,1.0,S. Sharma,Crispin R. Coombs
153278840,2235927,1,1.0,J. Singh,Crispin R. Coombs
2235927,35098701,1,1.0,Crispin R. Coombs,Vishnupriya Raghavan
2235927,2775338,1,1.0,Crispin R. Coombs,R. Raman
1688149,2235927,1,1.0,Nripendra P. Rana,Crispin R. Coombs
2032434,2235927,1,1.0,Spyridon Samothrakis,Crispin R. Coombs
2235927,66781543,1,1.0,Crispin R. Coombs,Jak Spencer
2191954,2235927,1,1.0,K. Tamilmani,Crispin R. Coombs
102927759,2235927,1,1.0,Annie Tubadji,Crispin R. Coombs
144340154,2235927,1,1.0,P. Walton,Crispin R. Coombs
2116399602,2235927,1,1.0,Michael D. Williams,Crispin R. Coombs
144521858,2285182,1,1.0,Y. Duan,Tom Crick
1410968693,2285182,1,1.0,R. Dwivedi,Tom Crick
143698898,2285182,1,1.0,J. Edwards,Tom Crick
121714298,2285182,1,1.0,Aled Eirug,Tom Crick
2285182,26898704,1,1.0,Tom Crick,Vassilis Galanos
2285182,2937059,1,1.0,Tom Crick,P. Ilavarasan
2285182,50817520,1,1.0,Tom Crick,M. Janssen
2168272578,2285182,1,1.0,Paul Jones,Tom Crick
2285182,2733956,1,1.0,Tom Crick,A. Kar
2285182,41074539,1,1.0,Tom Crick,Hatice Kizgin
1418648774,2285182,1,1.0,Bianca Kronemann,Tom Crick
1696747,2285182,1,1.0,Banita Lal,Tom Crick
2285182,3094343,1,1.0,Tom Crick,B. Lucini
2285182,2575165,1,1.0,Tom Crick,R. Medaglia
1404797274,2285182,1,1.0,K. L. Meunier-FitzHugh,Tom Crick
1415234363,2285182,1,1.0,L. Meunier-FitzHugh,Tom Crick
2285182,47033159,1,1.0,Tom Crick,S. Misra
2285182,52563419,1,1.0,Tom Crick,E. Mogaji
2038468629,2285182,1,1.0,S. Sharma,Tom Crick
153278840,2285182,1,1.0,J. Singh,Tom Crick
2285182,35098701,1,1.0,Tom Crick,Vishnupriya Raghavan
2285182,2775338,1,1.0,Tom Crick,R. Raman
1688149,2285182,1,1.0,Nripendra P. Rana,Tom Crick
2032434,2285182,1,1.0,Spyridon Samothrakis,Tom Crick
2285182,66781543,1,1.0,Tom Crick,Jak Spencer
2191954,2285182,1,1.0,K. Tamilmani,Tom Crick
102927759,2285182,1,1.0,Annie Tubadji,Tom Crick
144340154,2285182,1,1.0,P. Walton,Tom Crick
2116399602,2285182,1,1.0,Michael D. Williams,Tom Crick
1410968693,144521858,1,1.0,R. Dwivedi,Y. Duan
143698898,144521858,1,1.0,J. Edwards,Y. Duan
121714298,144521858,1,1.0,Aled Eirug,Y. Duan
144521858,26898704,1,1.0,Y. Duan,Vassilis Galanos
144521858,2937059,1,1.0,Y. Duan,P. Ilavarasan
144521858,50817520,1,1.0,Y. Duan,M. Janssen
144521858,2168272578,1,1.0,Y. Duan,Paul Jones
144521858,2733956,1,1.0,Y. Duan,A. Kar
144521858,41074539,1,1.0,Y. Duan,Hatice Kizgin
1418648774,144521858,1,1.0,Bianca Kronemann,Y. Duan
144521858,1696747,1,1.0,Y. Duan,Banita Lal
144521858,3094343,1,1.0,Y. Duan,B. Lucini
144521858,2575165,1,1.0,Y. Duan,R. Medaglia
1404797274,144521858,1,1.0,K. L. Meunier-FitzHugh,Y. Duan
1415234363,144521858,1,1.0,L. Meunier-FitzHugh,Y. Duan
144521858,47033159,1,1.0,Y. Duan,S. Misra
144521858,52563419,1,1.0,Y. Duan,E. Mogaji
144521858,2038468629,1,1.0,Y. Duan,S. Sharma
144521858,153278840,1,1.0,Y. Duan,J. Singh
144521858,35098701,1,1.0,Y. Duan,Vishnupriya Raghavan
144521858,2775338,1,1.0,Y. Duan,R. Raman
144521858,1688149,1,1.0,Y. Duan,Nripendra P. Rana
144521858,2032434,1,1.0,Y. Duan,Spyridon Samothrakis
144521858,66781543,1,1.0,Y. Duan,Jak Spencer
144521858,2191954,1,1.0,Y. Duan,K. Tamilmani
102927759,144521858,1,1.0,Annie Tubadji,Y. Duan
144340154,144521858,1,1.0,P. Walton,Y. Duan
144521858,2116399602,1,1.0,Y. Duan,Michael D. Williams
1410968693,143698898,1,1.0,R. Dwivedi,J. Edwards
121714298,1410968693,1,1.0,Aled Eirug,R. Dwivedi
1410968693,26898704,1,1.0,R. Dwivedi,Vassilis Galanos
1410968693,2937059,1,1.0,R. Dwivedi,P. Ilavarasan
1410968693,50817520,1,1.0,R. Dwivedi,M. Janssen
1410968693,2168272578,1,1.0,R. Dwivedi,Paul Jones
1410968693,2733956,1,1.0,R. Dwivedi,A. Kar
1410968693,41074539,1,1.0,R. Dwivedi,Hatice Kizgin
1410968693,1418648774,1,1.0,R. Dwivedi,Bianca Kronemann
1410968693,1696747,1,1.0,R. Dwivedi,Banita Lal
1410968693,3094343,1,1.0,R. Dwivedi,B. Lucini
1410968693,2575165,1,1.0,R. Dwivedi,R. Medaglia
1404797274,1410968693,1,1.0,K. L. Meunier-FitzHugh,R. Dwivedi
1410968693,1415234363,1,1.0,R. Dwivedi,L. Meunier-FitzHugh
1410968693,47033159,1,1.0,R. Dwivedi,S. Misra
1410968693,52563419,1,1.0,R. Dwivedi,E. Mogaji
1410968693,2038468629,1,1.0,R. Dwivedi,S. Sharma
1410968693,153278840,1,1.0,R. Dwivedi,J. Singh
1410968693,35098701,1,1.0,R. Dwivedi,Vishnupriya Raghavan
1410968693,2775338,1,1.0,R. Dwivedi,R. Raman
1410968693,1688149,1,1.0,R. Dwivedi,Nripendra P. Rana
1410968693,2032434,1,1.0,R. Dwivedi,Spyridon Samothrakis
1410968693,66781543,1,1.0,R. Dwivedi,Jak Spencer
1410968693,2191954,1,1.0,R. Dwivedi,K. Tamilmani
102927759,1410968693,1,1.0,Annie Tubadji,R. Dwivedi
1410968693,144340154,1,1.0,R. Dwivedi,P. Walton
1410968693,2116399602,1,1.0,R. Dwivedi,Michael D. Williams
121714298,143698898,1,1.0,Aled Eirug,J. Edwards
143698898,26898704,1,1.0,J. Edwards,Vassilis Galanos
143698898,2937059,1,1.0,J. Edwards,P. Ilavarasan
143698898,50817520,1,1.0,J. Edwards,M. Janssen
143698898,2168272578,1,1.0,J. Edwards,Paul Jones
143698898,2733956,1,1.0,J. Edwards,A. Kar
143698898,41074539,1,1.0,J. Edwards,Hatice Kizgin
1418648774,143698898,1,1.0,Bianca Kronemann,J. Edwards
143698898,1696747,1,1.0,J. Edwards,Banita Lal
143698898,3094343,1,1.0,J. Edwards,B. Lucini
143698898,2575165,1,1.0,J. Edwards,R. Medaglia
1404797274,143698898,1,1.0,K. L. Meunier-FitzHugh,J. Edwards
1415234363,143698898,1,1.0,L. Meunier-FitzHugh,J. Edwards
143698898,47033159,1,1.0,J. Edwards,S. Misra
143698898,52563419,1,1.0,J. Edwards,E. Mogaji
143698898,2038468629,1,1.0,J. Edwards,S. Sharma
143698898,153278840,1,1.0,J. Edwards,J. Singh
143698898,35098701,1,1.0,J. Edwards,Vishnupriya Raghavan
143698898,2775338,1,1.0,J. Edwards,R. Raman
143698898,1688149,1,1.0,J. Edwards,Nripendra P. Rana
143698898,2032434,1,1.0,J. Edwards,Spyridon Samothrakis
143698898,66781543,1,1.0,J. Edwards,Jak Spencer
143698898,2191954,1,1.0,J. Edwards,K. Tamilmani
102927759,143698898,1,1.0,Annie Tubadji,J. Edwards
143698898,144340154,1,1.0,J. Edwards,P. Walton
143698898,2116399602,1,1.0,J. Edwards,Michael D. Williams
121714298,26898704,1,1.0,Aled Eirug,Vassilis Galanos
121714298,2937059,1,1.0,Aled Eirug,P. Ilavarasan
121714298,50817520,1,1.0,Aled Eirug,M. Janssen
121714298,2168272578,1,1.0,Aled Eirug,Paul Jones
121714298,2733956,1,1.0,Aled Eirug,A. Kar
121714298,41074539,1,1.0,Aled Eirug,Hatice Kizgin
121714298,1418648774,1,1.0,Aled Eirug,Bianca Kronemann
121714298,1696747,1,1.0,Aled Eirug,Banita Lal
121714298,3094343,1,1.0,Aled Eirug,B. Lucini
121714298,2575165,1,1.0,Aled Eirug,R. Medaglia
121714298,1404797274,1,1.0,Aled Eirug,K. L. Meunier-FitzHugh
121714298,1415234363,1,1.0,Aled Eirug,L. Meunier-FitzHugh
121714298,47033159,1,1.0,Aled Eirug,S. Misra
121714298,52563419,1,1.0,Aled Eirug,E. Mogaji
121714298,2038468629,1,1.0,Aled Eirug,S. Sharma
121714298,153278840,1,1.0,Aled Eirug,J. Singh
121714298,35098701,1,1.0,Aled Eirug,Vishnupriya Raghavan
121714298,2775338,1,1.0,Aled Eirug,R. Raman
121714298,1688149,1,1.0,Aled Eirug,Nripendra P. Rana
121714298,2032434,1,1.0,Aled Eirug,Spyridon Samothrakis
121714298,66781543,1,1.0,Aled Eirug,Jak Spencer
121714298,2191954,1,1.0,Aled Eirug,K. Tamilmani
102927759,121714298,1,1.0,Annie Tubadji,Aled Eirug
121714298,144340154,1,1.0,Aled Eirug,P. Walton
121714298,2116399602,1,1.0,Aled Eirug,Michael D. Williams
26898704,2937059,1,1.0,Vassilis Galanos,P. Ilavarasan
26898704,50817520,1,1.0,Vassilis Galanos,M. Janssen
2168272578,26898704,1,1.0,Paul Jones,Vassilis Galanos
26898704,2733956,1,1.0,Vassilis Galanos,A. Kar
26898704,41074539,1,1.0,Vassilis Galanos,Hatice Kizgin
1418648774,26898704,1,1.0,Bianca Kronemann,Vassilis Galanos
1696747,26898704,1,1.0,Banita Lal,Vassilis Galanos
26898704,3094343,1,1.0,Vassilis Galanos,B. Lucini
2575165,26898704,1,1.0,R. Medaglia,Vassilis Galanos
1404797274,26898704,1,1.0,K. L. Meunier-FitzHugh,Vassilis Galanos
1415234363,26898704,1,1.0,L. Meunier-FitzHugh,Vassilis Galanos
26898704,47033159,1,1.0,Vassilis Galanos,S. Misra
26898704,52563419,1,1.0,Vassilis Galanos,E. Mogaji
2038468629,26898704,1,1.0,S. Sharma,Vassilis Galanos
153278840,26898704,1,1.0,J. Singh,Vassilis Galanos
26898704,35098701,1,1.0,Vassilis Galanos,Vishnupriya Raghavan
26898704,2775338,1,1.0,Vassilis Galanos,R. Raman
1688149,26898704,1,1.0,Nripendra P. Rana,Vassilis Galanos
2032434,26898704,1,1.0,Spyridon Samothrakis,Vassilis Galanos
26898704,66781543,1,1.0,Vassilis Galanos,Jak Spencer
2191954,26898704,1,1.0,K. Tamilmani,Vassilis Galanos
102927759,26898704,1,1.0,Annie Tubadji,Vassilis Galanos
144340154,26898704,1,1.0,P. Walton,Vassilis Galanos
2116399602,26898704,1,1.0,Michael D. Williams,Vassilis Galanos
2937059,50817520,1,1.0,P. Ilavarasan,M. Janssen
2168272578,2937059,1,1.0,Paul Jones,P. Ilavarasan
2733956,2937059,1,1.0,A. Kar,P. Ilavarasan
2937059,41074539,1,1.0,P. Ilavarasan,Hatice Kizgin
1418648774,2937059,1,1.0,Bianca Kronemann,P. Ilavarasan
1696747,2937059,1,1.0,Banita Lal,P. Ilavarasan
2937059,3094343,1,1.0,P. Ilavarasan,B. Lucini
2575165,2937059,1,1.0,R. Medaglia,P. Ilavarasan
1404797274,2937059,1,1.0,K. L. Meunier-FitzHugh,P. Ilavarasan
1415234363,2937059,1,1.0,L. Meunier-FitzHugh,P. Ilavarasan
2937059,47033159,1,1.0,P. Ilavarasan,S. Misra
2937059,52563419,1,1.0,P. Ilavarasan,E. Mogaji
2038468629,2937059,1,1.0,S. Sharma,P. Ilavarasan
153278840,2937059,1,1.0,J. Singh,P. Ilavarasan
2937059,35098701,1,1.0,P. Ilavarasan,Vishnupriya Raghavan
2775338,2937059,1,1.0,R. Raman,P. Ilavarasan
1688149,2937059,1,1.0,Nripendra P. Rana,P. Ilavarasan
2032434,2937059,1,1.0,Spyridon Samothrakis,P. Ilavarasan
2937059,66781543,1,1.0,P. Ilavarasan,Jak Spencer
2191954,2937059,1,1.0,K. Tamilmani,P. Ilavarasan
102927759,2937059,1,1.0,Annie Tubadji,P. Ilavarasan
144340154,2937059,1,1.0,P. Walton,P. Ilavarasan
2116399602,2937059,1,1.0,Michael D. Williams,P. Ilavarasan
2168272578,50817520,1,1.0,Paul Jones,M. Janssen
2733956,50817520,1,1.0,A. Kar,M. Janssen
41074539,50817520,1,1.0,Hatice Kizgin,M. Janssen
1418648774,50817520,1,1.0,Bianca Kronemann,M. Janssen
1696747,50817520,1,1.0,Banita Lal,M. Janssen
3094343,50817520,1,1.0,B. Lucini,M. Janssen
2575165,50817520,1,1.0,R. Medaglia,M. Janssen
1404797274,50817520,1,1.0,K. L. Meunier-FitzHugh,M. Janssen
1415234363,50817520,1,1.0,L. Meunier-FitzHugh,M. Janssen
47033159,50817520,1,1.0,S. Misra,M. Janssen
50817520,52563419,1,1.0,M. Janssen,E. Mogaji
2038468629,50817520,1,1.0,S. Sharma,M. Janssen
153278840,50817520,1,1.0,J. Singh,M. Janssen
35098701,50817520,1,1.0,Vishnupriya Raghavan,M. Janssen
2775338,50817520,1,1.0,R. Raman,M. Janssen
1688149,50817520,1,1.0,Nripendra P. Rana,M. Janssen
2032434,50817520,1,1.0,Spyridon Samothrakis,M. Janssen
50817520,66781543,1,1.0,M. Janssen,Jak Spencer
2191954,50817520,1,1.0,K. Tamilmani,M. Janssen
102927759,50817520,1,1.0,Annie Tubadji,M. Janssen
144340154,50817520,1,1.0,P. Walton,M. Janssen
2116399602,50817520,1,1.0,Michael D. Williams,M. Janssen
2168272578,2733956,1,1.0,Paul Jones,A. Kar
2168272578,41074539,1,1.0,Paul Jones,Hatice Kizgin
1418648774,2168272578,1,1.0,Bianca Kronemann,Paul Jones
1696747,2168272578,1,1.0,Banita Lal,Paul Jones
2168272578,3094343,1,1.0,Paul Jones,B. Lucini
2168272578,2575165,1,1.0,Paul Jones,R. Medaglia
1404797274,2168272578,1,1.0,K. L. Meunier-FitzHugh,Paul Jones
1415234363,2168272578,1,1.0,L. Meunier-FitzHugh,Paul Jones
2168272578,47033159,1,1.0,Paul Jones,S. Misra
2168272578,52563419,1,1.0,Paul Jones,E. Mogaji
2038468629,2168272578,1,1.0,S. Sharma,Paul Jones
153278840,2168272578,1,1.0,J. Singh,Paul Jones
2168272578,35098701,1,1.0,Paul Jones,Vishnupriya Raghavan
2168272578,2775338,1,1.0,Paul Jones,R. Raman
1688149,2168272578,1,1.0,Nripendra P. Rana,Paul Jones
2032434,2168272578,1,1.0,Spyridon Samothrakis,Paul Jones
2168272578,66781543,1,1.0,Paul Jones,Jak Spencer
2168272578,2191954,1,1.0,Paul Jones,K. Tamilmani
102927759,2168272578,1,1.0,Annie Tubadji,Paul Jones
144340154,2168272578,1,1.0,P. Walton,Paul Jones
2116399602,2168272578,1,1.0,Michael D. Williams,Paul Jones
2733956,41074539,1,1.0,A. Kar,Hatice Kizgin
1418648774,2733956,1,1.0,Bianca Kronemann,A. Kar
1696747,2733956,1,1.0,Banita Lal,A. Kar
2733956,3094343,1,1.0,A. Kar,B. Lucini
2575165,2733956,1,1.0,R. Medaglia,A. Kar
1404797274,2733956,1,1.0,K. L. Meunier-FitzHugh,A. Kar
1415234363,2733956,1,1.0,L. Meunier-FitzHugh,A. Kar
2733956,47033159,1,1.0,A. Kar,S. Misra
2733956,52563419,1,1.0,A. Kar,E. Mogaji
2038468629,2733956,1,1.0,S. Sharma,A. Kar
153278840,2733956,1,1.0,J. Singh,A. Kar
2733956,35098701,1,1.0,A. Kar,Vishnupriya Raghavan
2733956,2775338,1,1.0,A. Kar,R. Raman
1688149,2733956,1,1.0,Nripendra P. Rana,A. Kar
2032434,2733956,1,1.0,Spyridon Samothrakis,A. Kar
2733956,66781543,1,1.0,A. Kar,Jak Spencer
2191954,2733956,1,1.0,K. Tamilmani,A. Kar
102927759,2733956,1,1.0,Annie Tubadji,A. Kar
144340154,2733956,1,1.0,P. Walton,A. Kar
2116399602,2733956,1,1.0,Michael D. Williams,A. Kar
1418648774,41074539,1,1.0,Bianca Kronemann,Hatice Kizgin
1696747,41074539,1,1.0,Banita Lal,Hatice Kizgin
3094343,41074539,1,1.0,B. Lucini,Hatice Kizgin
2575165,41074539,1,1.0,R. Medaglia,Hatice Kizgin
1404797274,41074539,1,1.0,K. L. Meunier-FitzHugh,Hatice Kizgin
1415234363,41074539,1,1.0,L. Meunier-FitzHugh,Hatice Kizgin
41074539,47033159,1,1.0,Hatice Kizgin,S. Misra
41074539,52563419,1,1.0,Hatice Kizgin,E. Mogaji
2038468629,41074539,1,1.0,S. Sharma,Hatice Kizgin
153278840,41074539,1,1.0,J. Singh,Hatice Kizgin
35098701,41074539,1,1.0,Vishnupriya Raghavan,Hatice Kizgin
2775338,41074539,1,1.0,R. Raman,Hatice Kizgin
1688149,41074539,1,1.0,Nripendra P. Rana,Hatice Kizgin
2032434,41074539,1,1.0,Spyridon Samothrakis,Hatice Kizgin
41074539,66781543,1,1.0,Hatice Kizgin,Jak Spencer
2191954,41074539,1,1.0,K. Tamilmani,Hatice Kizgin
102927759,41074539,1,1.0,Annie Tubadji,Hatice Kizgin
144340154,41074539,1,1.0,P. Walton,Hatice Kizgin
2116399602,41074539,1,1.0,Michael D. Williams,Hatice Kizgin
1418648774,1696747,1,1.0,Bianca Kronemann,Banita Lal
1418648774,3094343,1,1.0,Bianca Kronemann,B. Lucini
1418648774,2575165,1,1.0,Bianca Kronemann,R. Medaglia
1404797274,1418648774,1,1.0,K. L. Meunier-FitzHugh,Bianca Kronemann
1415234363,1418648774,1,1.0,L. Meunier-FitzHugh,Bianca Kronemann
1418648774,47033159,1,1.0,Bianca Kronemann,S. Misra
1418648774,52563419,1,1.0,Bianca Kronemann,E. Mogaji
1418648774,2038468629,1,1.0,Bianca Kronemann,S. Sharma
1418648774,153278840,1,1.0,Bianca Kronemann,J. Singh
1418648774,35098701,1,1.0,Bianca Kronemann,Vishnupriya Raghavan
1418648774,2775338,1,1.0,Bianca Kronemann,R. Raman
1418648774,1688149,1,1.0,Bianca Kronemann,Nripendra P. Rana
1418648774,2032434,1,1.0,Bianca Kronemann,Spyridon Samothrakis
1418648774,66781543,1,1.0,Bianca Kronemann,Jak Spencer
1418648774,2191954,1,1.0,Bianca Kronemann,K. Tamilmani
102927759,1418648774,1,1.0,Annie Tubadji,Bianca Kronemann
1418648774,144340154,1,1.0,Bianca Kronemann,P. Walton
1418648774,2116399602,1,1.0,Bianca Kronemann,Michael D. Williams
1696747,3094343,1,1.0,Banita Lal,B. Lucini
1696747,2575165,1,1.0,Banita Lal,R. Medaglia
1404797274,1696747,1,1.0,K. L. Meunier-FitzHugh,Banita Lal
1415234363,1696747,1,1.0,L. Meunier-FitzHugh,Banita Lal
1696747,47033159,1,1.0,Banita Lal,S. Misra
1696747,52563419,1,1.0,Banita Lal,E. Mogaji
1696747,2038468629,1,1.0,Banita Lal,S. Sharma
153278840,1696747,1,1.0,J. Singh,Banita Lal
1696747,35098701,1,1.0,Banita Lal,Vishnupriya Raghavan
1696747,2775338,1,1.0,Banita Lal,R. Raman
1688149,1696747,1,1.0,Nripendra P. Rana,Banita Lal
1696747,2032434,1,1.0,Banita Lal,Spyridon Samothrakis
1696747,66781543,1,1.0,Banita Lal,Jak Spencer
1696747,2191954,1,1.0,Banita Lal,K. Tamilmani
102927759,1696747,1,1.0,Annie Tubadji,Banita Lal
144340154,1696747,1,1.0,P. Walton,Banita Lal
1696747,2116399602,1,1.0,Banita Lal,Michael D. Williams
2575165,3094343,1,1.0,R. Medaglia,B. Lucini
1404797274,3094343,1,1.0,K. L. Meunier-FitzHugh,B. Lucini
1415234363,3094343,1,1.0,L. Meunier-FitzHugh,B. Lucini
3094343,47033159,1,1.0,B. Lucini,S. Misra
3094343,52563419,1,1.0,B. Lucini,E. Mogaji
2038468629,3094343,1,1.0,S. Sharma,B. Lucini
153278840,3094343,1,1.0,J. Singh,B. Lucini
3094343,35098701,1,1.0,B. Lucini,Vishnupriya Raghavan
2775338,3094343,1,1.0,R. Raman,B. Lucini
1688149,3094343,1,1.0,Nripendra P. Rana,B. Lucini
2032434,3094343,1,1.0,Spyridon Samothrakis,B. Lucini
3094343,66781543,1,1.0,B. Lucini,Jak Spencer
2191954,3094343,1,1.0,K. Tamilmani,B. Lucini
102927759,3094343,1,1.0,Annie Tubadji,B. Lucini
144340154,3094343,1,1.0,P. Walton,B. Lucini
2116399602,3094343,1,1.0,Michael D. Williams,B. Lucini
1404797274,2575165,1,1.0,K. L. Meunier-FitzHugh,R. Medaglia
1415234363,2575165,1,1.0,L. Meunier-FitzHugh,R. Medaglia
2575165,47033159,1,1.0,R. Medaglia,S. Misra
2575165,52563419,1,1.0,R. Medaglia,E. Mogaji
2038468629,2575165,1,1.0,S. Sharma,R. Medaglia
153278840,2575165,1,1.0,J. Singh,R. Medaglia
2575165,35098701,1,1.0,R. Medaglia,Vishnupriya Raghavan
2575165,2775338,1,1.0,R. Medaglia,R. Raman
1688149,2575165,1,1.0,Nripendra P. Rana,R. Medaglia
2032434,2575165,1,1.0,Spyridon Samothrakis,R. Medaglia
2575165,66781543,1,1.0,R. Medaglia,Jak Spencer
2191954,2575165,1,1.0,K. Tamilmani,R. Medaglia
102927759,2575165,1,1.0,Annie Tubadji,R. Medaglia
144340154,2575165,1,1.0,P. Walton,R. Medaglia
2116399602,2575165,1,1.0,Michael D. Williams,R. Medaglia
1404797274,1415234363,1,1.0,K. L. Meunier-FitzHugh,L. Meunier-FitzHugh
1404797274,47033159,1,1.0,K. L. Meunier-FitzHugh,S. Misra
1404797274,52563419,1,1.0,K. L. Meunier-FitzHugh,E. Mogaji
1404797274,2038468629,1,1.0,K. L. Meunier-FitzHugh,S. Sharma
1404797274,153278840,1,1.0,K. L. Meunier-FitzHugh,J. Singh
1404797274,35098701,1,1.0,K. L. Meunier-FitzHugh,Vishnupriya Raghavan
1404797274,2775338,1,1.0,K. L. Meunier-FitzHugh,R. Raman
1404797274,1688149,1,1.0,K. L. Meunier-FitzHugh,Nripendra P. Rana
1404797274,2032434,1,1.0,K. L. Meunier-FitzHugh,Spyridon Samothrakis
1404797274,66781543,1,1.0,K. L. Meunier-FitzHugh,Jak Spencer
1404797274,2191954,1,1.0,K. L. Meunier-FitzHugh,K. Tamilmani
102927759,1404797274,1,1.0,Annie Tubadji,K. L. Meunier-FitzHugh
1404797274,144340154,1,1.0,K. L. Meunier-FitzHugh,P. Walton
1404797274,2116399602,1,1.0,K. L. Meunier-FitzHugh,Michael D. Williams
1415234363,47033159,1,1.0,L. Meunier-FitzHugh,S. Misra
1415234363,52563419,1,1.0,L. Meunier-FitzHugh,E. Mogaji
1415234363,2038468629,1,1.0,L. Meunier-FitzHugh,S. Sharma
1415234363,153278840,1,1.0,L. Meunier-FitzHugh,J. Singh
1415234363,35098701,1,1.0,L. Meunier-FitzHugh,Vishnupriya Raghavan
1415234363,2775338,1,1.0,L. Meunier-FitzHugh,R. Raman
1415234363,1688149,1,1.0,L. Meunier-FitzHugh,Nripendra P. Rana
1415234363,2032434,1,1.0,L. Meunier-FitzHugh,Spyridon Samothrakis
1415234363,66781543,1,1.0,L. Meunier-FitzHugh,Jak Spencer
1415234363,2191954,1,1.0,L. Meunier-FitzHugh,K. Tamilmani
102927759,1415234363,1,1.0,Annie Tubadji,L. Meunier-FitzHugh
1415234363,144340154,1,1.0,L. Meunier-FitzHugh,P. Walton
1415234363,2116399602,1,1.0,L. Meunier-FitzHugh,Michael D. Williams
47033159,52563419,1,1.0,S. Misra,E. Mogaji
2038468629,47033159,1,1.0,S. Sharma,S. Misra
153278840,47033159,1,1.0,J. Singh,S. Misra
35098701,47033159,1,1.0,Vishnupriya Raghavan,S. Misra
2775338,47033159,1,1.0,R. Raman,S. Misra
1688149,47033159,1,1.0,Nripendra P. Rana,S. Misra
2032434,47033159,1,1.0,Spyridon Samothrakis,S. Misra
47033159,66781543,1,1.0,S. Misra,Jak Spencer
2191954,47033159,1,1.0,K. Tamilmani,S. Misra
102927759,47033159,1,1.0,Annie Tubadji,S. Misra
144340154,47033159,1,1.0,P. Walton,S. Misra
2116399602,47033159,1,1.0,Michael D. Williams,S. Misra
2038468629,52563419,1,1.0,S. Sharma,E. Mogaji
153278840,52563419,1,1.0,J. Singh,E. Mogaji
35098701,52563419,1,1.0,Vishnupriya Raghavan,E. Mogaji
2775338,52563419,1,1.0,R. Raman,E. Mogaji
1688149,52563419,1,1.0,Nripendra P. Rana,E. Mogaji
2032434,52563419,1,1.0,Spyridon Samothrakis,E. Mogaji
52563419,66781543,1,1.0,E. Mogaji,Jak Spencer
2191954,52563419,1,1.0,K. Tamilmani,E. Mogaji
102927759,52563419,1,1.0,Annie Tubadji,E. Mogaji
144340154,52563419,1,1.0,P. Walton,E. Mogaji
2116399602,52563419,1,1.0,Michael D. Williams,E. Mogaji
153278840,2038468629,1,1.0,J. Singh,S. Sharma
